index,City,State,Zip,Bank,BankState,NAICS,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementGross,BalanceGross,GrAppv,SBA_Appv,MIS_Status
4768,VINCENT,AL,35178,CAPITAL ONE NATL ASSOC,VA,238110,1,1,1,1,1,2,0,N,25000,0,25000,12500,0
4769,NORTH LITTLE ROCK,AR,72114,U.S. BANK NATIONAL ASSOCIATION,AR,421930,6,1,0,0,1,0,N,Y,21000,0,24000,21600,0
4770,Minneapolis,MN,55403,BREMER BANK NATL ASSOC,MN,442299,19,1,0,19,0,1,N,N,119700,0,119700,101745,0
4771,WEST VALLEY,UT,84120,ZIONS FIRST NATIONAL BANK,UT,446110,3,2,2,3,1,1,0,N,280000,0,280000,210000,0
4772,Odessa,TX,79762,SOUTHWEST BANK,TX,524210,3,1,0,3,3500,1,N,N,225000,0,225000,202500,0
4773,PLATTSBURGH,NY,12901,KEYBANK NATIONAL ASSOCIATION,NY,446110,15,1,0,0,1,0,N,N,491000,0,491000,417350,0
4774,DULUTH,MN,55812,BMO HARRIS BK NATL ASSOC,IL,451110,3,2,3,0,1,1,Y,N,148250,0,30000,15000,0
4775,STEPHENVILLE,TX,76401,TEXAS BANK,TX,421930,7,1,0,0,1,1,N,N,210000,0,210000,157500,0
4776,STAFFORD,VA,22554,BANK OF AMERICA NATL ASSOC,NC,448190,5,2,0,5,0,1,T,N,100000,0,100000,50000,1
4777,RAYMOND,ME,4071,"PNC BANK, NATIONAL ASSOCIATION",DE,339999,35,1,0,0,1,2,N,N,400000,0,400000,300000,0
4778,SHOREVIEW,MN,55126,LANDMARK COMMUN BANK NATL ASSO,MN,337127,15,1,0,0,1,1,Y,N,353948,0,250000,125000,0
4779,FREMONT,CA,94538,BBCN BANK,CA,621512,20,1,5,25,0,1,N,N,25000,0,25000,21250,0
4780,PHILADELPHIA,PA,19138,CITIZENS BANK OF PENNSYLVANIA,PA,447190,6,1,0,6,1,1,T,N,30100,0,30000,15000,0
4781,NASHVILLE,TN,37212,REGIONS BANK,AL,0,5,1,0,0,1,1,0,Y,100000,0,100000,80000,0
4782,LONG BEACH,NY,11561,CARVER FEDERAL SAVINGS BANK,NY,114119,3,1,3,3,1,1,Y,N,24116,0,10000,5000,0
4783,DAVENPORT,IA,52801,FIRST CENTRAL STATE BANK,IA,541930,3,1,0,3,0,1,N,N,7500,0,7500,3750,0
4784,COLUMBUS,NE,68601,GREAT WESTERN BANK,NE,722410,5,1,0,5,1,2,0,N,40000,0,40000,34000,0
4785,WINTER GARDEN,FL,34787,FIRST TENNESSEE BANK NATL ASSO,TN,541310,4,1,0,4,0,2,N,N,24852,0,25000,12500,1
4786,STOUGHTON,WI,53589,WELLS FARGO BANK NATL ASSOC,MN,621310,1,2,0,0,1,2,0,Y,28000,0,28000,23800,0
4787,ST LOUIS,MO,63104,ST. LOUIS LOCAL DEVEL CO,MO,0,6,1,0,0,0,0,N,N,62000,0,62000,62000,0
4788,North Vernon,IN,47265,"PNC BANK, NATIONAL ASSOCIATION",DE,722212,4,2,4,4,0,1,Y,N,154606,0,50000,25000,0
4789,CASTRO VALLEY,CA,94546,CAPITAL ONE NATL ASSOC,VA,451110,1,1,0,1,0,1,N,N,25000,0,25000,12500,0
4790,LONGMONT,CO,80501,DENVER URBAN ECONOMIC DEVEL CO,CO,541511,2,1,6,0,1,1,0,N,107000,0,107000,107000,0
4791,CARROLLTON,TX,75010,JPMORGAN CHASE BANK NATL ASSOC,IL,811420,7,1,0,7,0,1,Y,N,64000,0,50000,25000,0
4792,CINCINNATI,OH,45299,THE HUNTINGTON NATIONAL BANK,OH,541110,4,2,0,0,1,0,N,N,128000,0,128000,115200,0
4793,ALLEN,TX,75002,BBCN BANK,CA,453998,1,1,1,1,1,1,0,N,5000,0,5000,4250,1
4794,APPLETON,WI,54915,FIRST BUSINESS BANK,WI,561730,65,1,0,0,1,1,N,N,1000000,0,1000000,320000,0
4795,LOS ANGELES,CA,90034,U.S. BANK NATIONAL ASSOCIATION,OH,512110,8,1,1,7,1,1,0,N,170800,0,179500,134625,0
4796,ELMONT,NY,11003,BBCN BANK,CA,541511,2,1,0,2,1,0,0,N,5000,0,5000,4250,0
4797,LAS VEGAS,NV,89102,BANK OF AMERICA NATL ASSOC,NC,448310,3,1,0,3,0,1,Y,N,30000,0,30000,15000,0
4798,REGO PARK,NY,11375,COMMUNITY NATIONAL BANK,NY,621111,2,1,1,3,1,1,Y,N,80000,0,80000,40000,0
4799,STATEN ISLAND,NY,10310,"CITIBANK, N.A.",SD,238990,7,1,3,7,1,1,Y,N,129500,0,100000,50000,1
4800,COLORADO SPRINGS,CO,80907,WELLS FARGO BANK NATL ASSOC,SD,238910,1,1,0,1,1,1,Y,N,25650,0,25000,12500,1
4801,CHARLOTTE,NC,28201,"READYCAP LENDING, LLC",CA,722211,8,2,8,0,1,1,0,N,246500,0,246500,184875,0
4802,HOUSTON,TX,77055,CAPITAL ONE NATL ASSOC,VA,541213,3,1,0,3,1,1,0,N,25000,0,25000,12500,0
4803,LA VERNE,CA,91750,WILSHIRE BANK,CA,235110,4,1,0,0,1,0,0,N,130500,0,130500,97875,0
4804,STOW,MA,1775,NORTH MIDDLESEX SAVINGS BANK,MA,334511,59,1,0,0,1,0,N,N,111000,0,111000,99900,0
4805,Stamford,CT,6903,PEOPLE'S UNITED BANK,CT,621111,1,2,2,1,0,1,N,N,250000,0,250000,225000,0
4806,LYNBROOK,NY,11563,FIRST NIAGARA BANK NATL ASSOC,NY,812113,5,1,7,7,1,1,0,N,100000,0,100000,50000,0
4807,PLANO,TX,75093,JPMORGAN CHASE BANK NATL ASSOC,IL,812990,2,2,0,2,1,0,0,N,83000,0,83000,70550,0
4808,ATLANTA,GA,30312,PRIVATEBANK & TR CO,GA,722211,1,2,6,7,1,1,0,N,275000,0,275000,206250,0
4809,HATTIESBURG,MS,39402,TRUSTMARK NATIONAL BANK,MS,323113,4,2,1,4,0,2,N,N,5600,0,5600,4760,0
4810,MYTON,UT,84052,WELLS FARGO BANK NATL ASSOC,CA,453998,1,1,0,1,1,1,Y,N,65807,0,25000,12500,0
4811,PEARL CITY,HI,96782,BBCN BANK,CA,611699,1,2,1,1,1,0,0,N,5000,0,5000,4250,0
4812,SAN MATEO,CA,94402,CALIFORNIA BANK & TRUST,CA,541511,8,1,0,0,1,0,N,Y,100000,0,100000,90000,0
4813,ARCADIA,LA,71001,FIRST GUARANTY BANK,LA,112320,1,2,0,0,1,0,N,N,28000,0,28000,22400,0
4814,WOODSIDE,NY,11377,BANK OF AMERICA NATL ASSOC,NC,445310,2,1,0,2,0,1,N,N,50000,0,50000,25000,1
4815,LYNBROOK,NY,11563,"TD BANK, NATIONAL ASSOCIATION",DE,812210,4,1,0,4,1,1,Y,N,175000,0,100000,50000,0
4816,Saginaw,MI,48604,"PNC BANK, NATIONAL ASSOCIATION",DE,517510,2,1,0,2,0,1,Y,N,30084,0,10500,5250,0
4817,JAMAICA,NY,11432,JPMORGAN CHASE BANK NATL ASSOC,IL,445120,3,2,0,3,0,1,Y,N,25000,0,25000,12500,0
4818,Gardena,CA,90248,COMMUNITY BANK,CA,493110,60,1,1,60,0,1,Y,N,275000,0,150000,75000,0
4819,MANAHAWKIN,NJ,8050,"TD BANK, NATIONAL ASSOCIATION",DE,442210,6,1,4,6,1,1,0,N,150000,0,200000,150000,0
4820,MERRILL,WI,54452,WISCONSIN BUS. DEVEL FINAN COR,WI,721110,22,1,0,6,79140,1,0,N,484000,0,484000,484000,0
4821,Rochester,NY,14615,MANUFACTURERS & TRADERS TR CO,NY,541219,7,1,0,7,0,1,N,N,25000,0,25000,12500,0
4822,MEDFORD,OR,97501,WELLS FARGO BANK NATL ASSOC,SD,0,70,1,0,0,1,0,N,0,285000,0,285000,199500,1
4823,HOUSTON,TX,77022,JPMORGAN CHASE BANK NATL ASSOC,IL,624410,6,2,10,6,1,1,0,N,42000,0,42000,21000,1
4824,VENTURA (CORPORATE NAME SAN BU,CA,93004,"CITIBANK, N.A.",SD,531390,1,1,0,1,1,1,Y,N,148180,0,50000,25000,0
4825,GARDENA,CA,90249,"SUPERIOR FINANCIAL GROUP, LLC",CA,454210,1,2,1,1,1,1,0,N,5000,0,5000,4250,0
4826,Blaine,MN,55449,21ST CENTURY BANK,MN,812320,9,1,1,1,51570,1,N,N,60000,0,60000,30000,0
4827,PALISADES PARK,NJ,7650,NEWBANK,NY,722110,5,1,1,4,1,1,0,N,200000,0,200000,150000,0
4828,TALLULAH,LA,71284,CROSS KEYS BANK,LA,339920,125,1,0,0,1,0,N,N,1000000,0,1000000,750000,0
4829,TACOMA,WA,98909,HERITAGE BANK,WA,722110,7,2,7,0,1,1,0,N,40000,0,40000,34000,0
4830,DALLAS,TX,75244,"BANK OF TEXAS, A DIVISION OF",TX,339911,50,1,0,0,1,0,N,N,250000,0,250000,207500,0
4831,ROCKFORD,IL,61109,U.S. BANK NATIONAL ASSOCIATION,CA,333415,7,1,0,7,1,0,0,N,368000,0,368000,276000,0
4832,HUNTINGTON,IN,46750,"PNC BANK, NATIONAL ASSOCIATION",DE,448190,2,1,0,2,1,1,Y,N,20000,0,20000,10000,1
4833,N. CHARLESTON,SC,29418,FIRST CIT. BK & TR COMPANY INC,SC,0,2,2,0,0,1,0,N,N,108500,0,108500,97650,0
4834,SANDY,UT,84093,ZIONS FIRST NATIONAL BANK,UT,311330,2,1,4,6,1,1,T,N,20000,0,20000,10000,0
4835,ORCHARD PARK,NY,14127,MANUFACTURERS & TRADERS TR CO,NY,445310,31,1,0,0,65150,0,N,N,75000,0,75000,63750,1
4836,ALIQUIPPA,PA,15001,CITIZENS BANK OF PENNSYLVANIA,PA,711130,1,1,0,1,1,1,Y,N,35000,0,35000,17500,0
4837,NEW PORT RICHEY,FL,34654,GULFCOAST BUS. FINANCE INC.,FL,447110,4,1,0,1,1,2,0,N,498000,0,498000,498000,0
4838,SAN RAMON,CA,94583,JPMORGAN CHASE BANK NATL ASSOC,IL,524210,1,1,0,1,1,2,Y,N,123661,0,25000,12500,0
4839,PA PUENTE,CA,91744,"CITIBANK, N.A.",CA,0,4,2,0,0,1,0,N,N,579500,0,579500,434625,0
4840,MANCHESTER,NH,3108,CITIZENS BANK NATL ASSOC,RI,561730,10,1,0,10,1,1,0,N,25000,0,25000,12500,0
4841,WARWICK,RI,2888,CITIZENS BANK NATL ASSOC,RI,524210,1,2,1,2,0,1,N,N,15000,0,15000,7500,0
4842,YARDLEY,PA,19067,"TD BANK, NATIONAL ASSOCIATION",PA,423220,1,1,0,1,1,1,0,N,55000,0,55000,46750,0
4843,MERRILL,IA,51038,AMER BANK NATL ASSOC,IA,221119,5,1,0,0,1,2,0,Y,18300,0,18300,14640,0
4844,MC CRACKEN,KS,67556,THE NEKOMA STATE BANK,KS,111140,1,1,0,0,1,0,N,N,70000,0,70000,52500,0
4845,GLENDALE,CA,91206,WELLS FARGO BANK NATL ASSOC,CA,812112,25,1,2,27,1,1,Y,N,21800,0,20000,10000,0
4846,ANTELOPE,CA,95843,WELLS FARGO BANK NATL ASSOC,SD,541940,12,1,0,0,1,0,0,N,1000000,0,1000000,750000,0
4847,DRYDEN,MI,48428,"PNC BANK, NATIONAL ASSOCIATION",IL,238190,0,1,0,0,1,2,Y,N,20000,0,20000,10000,0
4848,LOCUST GROVE,VA,22508,CAPITAL ONE NATL ASSOC,VA,561612,4,1,0,4,0,1,N,N,15000,0,15000,7500,1
4849,INGLEWOOD,CA,90301,CALIFORNIA STATEWIDE CERT. DEV,CA,0,85,1,50,0,1,0,N,N,504000,0,504000,504000,0
4850,BROOKLYN (BOROUGH OF NEW YORK),NY,11220,JPMORGAN CHASE BANK NATL ASSOC,IL,0,1,1,1,1,1,0,0,N,25000,0,25000,12500,0
4851,TITUSVILLE,FL,32780,GE CAP. SMALL BUS. FINAN CORP,TX,0,30,1,0,0,29702,0,N,N,475000,0,475000,382850,0
4852,SAN FERNANDO,CA,91340,CITY NATIONAL BANK,CA,811111,3,1,0,0,1,0,N,N,149000,0,149000,111750,0
4853,LAWRENCE,KS,66049,DOUGLAS COUNTY BANK,KS,517212,12,2,0,12,0,1,Y,N,78674,0,50000,25000,0
4854,BLACKFOOT,ID,83221,ZIONS FIRST NATIONAL BANK,UT,722320,10,1,0,10,0,1,N,N,30900,0,30900,30900,1
4855,SPRINGFIELD,MO,65804,COMMERCE BANK,MO,0,32,1,0,0,1,0,,N,350000,0,350000,297500,0
4856,PHOENIX,AZ,85018,JPMORGAN CHASE BANK NATL ASSOC,IL,541921,1,2,0,0,1,0,0,N,27000,0,27000,13500,0
4857,GRETNA,NE,68028,AMERICAN NATIONAL BANK,NE,561730,1,2,1,1,1,1,0,N,16000,0,16000,8000,0
4858,LOS ANGELES,CA,90010,BBCN BANK,CA,517212,3,1,1,1,0,1,N,N,25000,0,25000,21250,1
4859,PASSAIC,NJ,7650,BANK OF AMERICA NATL ASSOC,RI,446120,2,1,1,3,1,1,0,N,24300,0,24300,12150,1
4860,MELBOURNE,FL,32940,COMMUNITY W. BANK NATL ASSOC,CA,722211,1,2,7,1,8656,1,0,N,133000,0,133000,113050,1
4861,MOUNT LAUREL,NJ,8054,"COMMERCE BANK, A DIVISION OF",PA,624410,40,2,6,40,1,1,0,N,50000,0,50000,40000,0
4862,SAN BERNARDINO,CA,92408,U.S. BANK NATIONAL ASSOCIATION,OH,0,10,1,0,0,1,0,0,N,392000,0,392000,294000,0
4863,SUGAR LAND,TX,77479,JPMORGAN CHASE BANK NATL ASSOC,IL,541618,7,1,10,7,0,1,Y,N,90737,0,25000,12500,0
4864,THORNTON,CO,80229,PREMIER BANK,CO,445310,2,1,0,0,1,1,T,N,45000,0,40000,20000,0
4865,DES MOINES,IA,50315,IOWA BUSINESS GROWTH COMPANY,IA,0,23,1,0,0,0,0,N,N,46000,0,46000,46000,0
4866,DECATUR,GA,30032,WELLS FARGO BANK NATL ASSOC,SD,531390,1,1,0,1,0,1,N,N,35000,0,35000,35000,1
4867,FRESNO,CA,93710,COMMUNITY SOUTH BANK,TN,722211,11,2,0,0,66200,1,N,N,196000,0,196000,147000,1
4868,FORT COLLINS,CO,80521,FIRST NATIONAL BANK OF OMAHA,CO,811111,5,2,0,0,1,1,0,Y,50000,0,50000,42500,0
4869,NORTH CONWAY,NH,3860,CITIZENS BANK NATL ASSOC,RI,448150,1,1,0,1,0,1,N,N,13000,0,13000,6500,1
4870,CINCINNATI,OH,45215,HAMILTON CNTY DEVEL COMPANY IN,OH,339950,7,1,4,0,1,1,N,N,139000,0,139000,139000,0
4871,NEW YORK,NY,10016,BANK OF AMERICA NATL ASSOC,NC,541810,1,1,0,1,1,1,N,N,187759,0,56000,28000,0
4872,NORTH OLMSTED,OH,44070,JPMORGAN CHASE BANK NATL ASSOC,IL,233210,26,1,0,0,1,0,N,Y,100000,0,100000,90000,0
4873,LAWRENCEVILLE,GA,30242,BRANCH BK. & TR CO,NC,333512,45,2,0,0,1,0,N,N,1115000,0,1115000,747050,0
4874,EXETER,NH,3833,CITIZENS BANK NATL ASSOC,RI,336350,25,1,0,25,0,1,N,N,47300,0,47300,23650,0
4875,FRIDAY HARBOR,WA,98250,ISLANDERS BANK,WA,0,1,1,0,0,1,0,N,Y,20600,0,20600,16480,0
4876,CEDAR,MN,55011,LANDMARK COMMUN BANK NATL ASSO,MN,423120,4,1,1,4,1,2,Y,N,126320,0,75000,37500,0
4877,NORTH HOLLYWOOD,CA,91605,BANK OF AMERICA NATL ASSOC,NC,722320,5,2,0,5,1,1,N,N,10000,0,10000,5000,1
4878,PROVIDENCE,RI,2907,BANK OF AMERICA NATL ASSOC,RI,445310,1,1,0,1,1,1,Y,N,54750,0,50000,25000,0
4879,WASCO,CA,93280,MID ST. DEVEL CORP,CA,0,27,1,0,0,0,0,N,N,369000,0,369000,369000,0
4880,MINDEN,NV,89423,U.S. BANK NATIONAL ASSOCIATION,OH,561720,4,1,2,6,0,1,N,N,105000,0,105000,52500,1
4881,LOS ANGELES,CA,90003,EAST WEST BANK,CA,812310,1,1,1,2,1,1,0,N,250000,0,250000,187500,0
4882,POWELL,OH,46065,COMMUNITY CAP. DEVEL CORP,OH,611610,14,1,7,7,1,2,N,N,483000,0,483000,483000,0
4883,SYRACUSE,NY,13202,JPMORGAN CHASE BANK NATL ASSOC,IL,722110,4,2,3,4,0,1,Y,N,15000,0,15000,7500,0
4884,TOLEDO,OH,43609,SMALL BUS. LOAN SOURCE LLC,TX,0,3,1,0,0,1,0,N,N,200000,0,200000,150000,0
4885,PEMBROKE PINES,FL,33026,CAPITAL ONE NATL ASSOC,VA,524113,6,1,2,6,0,1,N,N,75000,0,75000,37500,1
4886,DUBLIN,OH,43017,JPMORGAN CHASE BANK NATL ASSOC,IL,812990,2,2,0,2,0,1,Y,N,109105,0,25000,12500,1
4887,PARNELL,IA,52325,CENTRAL STATE BANK,IA,112112,2,1,0,0,1,0,N,N,200000,0,200000,170000,0
4888,DAYTON,OH,45431,"BUSINESS LOAN CENTER, LLC",SC,722110,40,2,40,1,1,1,0,N,653000,0,653000,489750,0
4889,MILFORD,CT,6460,CITIZENS BANK NATL ASSOC,CT,541330,45,1,0,45,1,1,T,N,55000,0,50000,25000,0
4890,GORDONSVILLE,VA,23219,BANK OF AMERICA NATL ASSOC,MD,0,1,1,0,0,1,0,0,N,30000,0,30000,15000,0
4891,ALBANY,NY,12204,MANUFACTURERS & TRADERS TR CO,NY,812320,2,2,32,2,1,1,N,N,400000,0,400000,300000,0
4892,CARPENTERSVILLE,IL,60110,FIRST AMERICAN BANK,IL,722110,10,2,10,2,0,1,N,N,25000,0,25000,21250,0
4893,ONALASKA,TX,77360,AURORA BANK FSB,CO,621310,2,1,0,2,1,1,0,N,161600,0,161600,121200,1
4894,SACRAMENTO,CA,95828,BANK OF AMERICA NATL ASSOC,NC,811310,2,1,0,2,0,1,Y,N,8500,0,5000,2500,0
4895,FORT DAVIS,TX,79734,"SUPERIOR FINANCIAL GROUP, LLC",CA,722211,1,2,2,1,0,1,N,N,7500,0,7500,6375,1
4896,San Jose,CA,95131,CAPITAL ONE NATL ASSOC,VA,335999,20,1,5,20,1,1,N,N,100000,0,100000,50000,1
4897,NEW YORK,NY,10011,JPMORGAN CHASE BANK NATL ASSOC,IL,424990,1,2,1,1,0,1,Y,N,31246,0,25000,12500,0
4898,GORDON,GA,31031,CAPITAL ONE NATL ASSOC,VA,445110,3,1,0,3,1,1,0,N,50000,0,50000,25000,1
4899,COLDEN,NY,14033,"READYCAP LENDING, LLC",CA,0,15,1,0,0,1,0,0,N,364000,0,364000,273000,0
4900,Berea,OH,44017,THE HUNTINGTON NATIONAL BANK,OH,484110,0,1,0,0,0,1,N,N,25000,0,25000,12500,1
4901,BRADENTON,FL,34211,CAPITAL ONE NATL ASSOC,VA,541940,8,1,0,8,1,1,N,N,125000,0,125000,62500,0
4902,ORLANDO,FL,32817,"SUPERIOR FINANCIAL GROUP, LLC",CA,561621,2,1,1,2,0,1,N,N,10000,0,10000,8500,1
4903,SAN ANTONIO,TX,78216,COMERICA BANK,TX,0,3,2,0,0,0,0,N,N,70000,0,70000,63000,1
4904,WOLF POINT,MT,59201,FIRST COMMUNITY BANK,MT,339920,8,1,0,0,1,2,Y,N,90000,0,90000,72000,0
4905,GLENDALE,RI,2826,BANK OF AMERICA NATL ASSOC,RI,621340,3,1,5,8,1,1,Y,N,153492,0,100000,50000,0
4906,LOS ANGELES,CA,90010,HANMI BANK,CA,453220,1,1,0,1,1,1,Y,N,49000,0,40000,20000,0
4907,KNOXVILLE,TN,37918,BANK OF AMERICA NATL ASSOC,TN,0,3,1,0,0,1,0,Y,N,50000,0,50000,25000,0
4908,PORTLAND,ME,4102,KEYBANK NATIONAL ASSOCIATION,ME,0,1,1,0,0,1,0,0,N,10000,0,10000,5000,0
4909,SANTA CLARITA,CA,91355,"CITIBANK, N.A.",SD,339999,7,1,20,7,1,1,Y,N,74710,0,50000,25000,1
4910,HAZELWOOD,MO,63042,BUSINESS FINAN CORP OF ST. LOU,MO,454312,12,1,8,4,1,0,N,N,267000,0,267000,267000,0
4911,Houston,TX,77008,COMPASS BANK,AL,811121,6,1,0,6,0,1,Y,N,25000,0,25000,12500,0
4912,OMAHA,NE,68114,NEBRASKA ECONOMIC DEVEL CORP,NE,624410,13,1,7,6,0,0,N,N,83000,0,83000,83000,0
4913,MIAMI,FL,33124,BAC FLORIDA BANK,FL,0,2,2,0,0,1,0,N,Y,20000,0,20000,16000,0
4914,VALENCIA,CA,91355,OPUS BANK,CA,336413,10,1,0,10,1,1,0,N,50000,0,50000,25000,0
4915,NEEDHAM,MA,2492,BANK OF AMERICA NATL ASSOC,RI,611699,3,1,0,3,1,1,Y,N,175889,0,75000,37500,0
4916,LONGMONT,CO,80501,DENVER URBAN ECONOMIC DEVEL CO,CO,0,10,1,10,6,1,0,N,N,206000,0,206000,206000,0
4917,BLOOMFIELD HILLS,MI,48302,"PNC BANK, NATIONAL ASSOCIATION",DE,238210,2,1,0,2,1,1,Y,N,28276,0,25000,12500,1
4918,FARGO,ND,58103,FIRST INTERNATL BK & TR,ND,0,5,1,0,0,1,0,N,N,97000,0,97000,87300,0
4919,CHARLOTTE,NC,28217,COMERICA BANK,TX,713940,2,2,2,4,1,1,0,N,320000,0,320000,240000,0
4920,ROYSE CITY,TX,75189,JPMORGAN CHASE BANK NATL ASSOC,IL,238210,4,1,0,4,0,1,N,N,40000,0,40000,20000,0
4921,MENOMONEE FALLS,WI,53051,BMO HARRIS BK NATL ASSOC,IL,0,4,1,0,0,1,0,N,N,495000,0,495000,415305,0
4922,KAYSVILLE,UT,84037,BANK OF AMERICAN FORK,UT,541519,2,1,5,0,1,1,0,N,100000,0,100000,85000,0
4923,CHILTON,WI,53014,JPMORGAN CHASE BANK NATL ASSOC,IL,811213,2,2,2,4,0,1,N,N,147200,0,147200,73600,0
4924,WEST LINN,OR,97068,WELLS FARGO BANK NATL ASSOC,SD,424130,1,1,0,1,1,1,Y,N,70041,0,70000,35000,0
4925,REDDING,CA,96002,PREMIERWEST BANK,CA,0,1,1,0,0,1,0,N,Y,41000,0,41000,32800,0
4926,HARKER HEIGHTS,TX,76548,WELLS FARGO BANK NATL ASSOC,SD,621210,2,2,3,5,0,1,Y,N,25150,0,25000,12500,0
4927,EAST ROCKAWAY,NY,11518,WELLS FARGO BANK NATL ASSOC,SD,621210,3,1,0,0,1,0,N,N,275000,0,350000,280000,0
4928,LOS ANGELES,CA,90029,JPMORGAN CHASE BANK NATL ASSOC,IL,445110,13,1,1,13,1,2,Y,N,62810,0,30000,15000,1
4929,SAN DIEGO,CA,92109,BANK OF AMERICA NATL ASSOC,NC,446191,1,2,0,1,1,2,Y,N,26669,0,10000,5000,0
4930,COLUMBIA,MD,21044,THE COLUMBIA BANK,MD,0,118,1,0,0,1,2,N,N,350000,0,350000,262500,0
4931,BENBROOK,TX,76126,COMPASS BANK,TX,811192,20,2,0,0,1,1,N,N,890000,0,890000,667500,0
4932,LOS ANGELES,CA,90042,BBCN BANK,CA,445310,3,1,0,0,1,0,,N,212500,0,212500,159375,0
4933,CHARLOTTESVILLE,VA,22901,BBCN BANK,CA,445120,1,2,2,1,1,1,0,N,5000,0,5000,4250,1
4934,INDIANAPOLIS,IN,46205,JPMORGAN CHASE BANK NATL ASSOC,IL,0,1,1,0,0,1,0,,Y,20000,0,20000,18000,0
4935,MORGAN CITY,LA,70380,GULF COAST BANK,LA,0,2,1,0,0,1,0,N,N,250000,0,250000,212500,0
4936,LAREDO,TX,78041,COMMERCE BANK,TX,235310,11,1,2,11,1,0,0,N,60000,0,60000,48000,0
4937,SARASOTA,FL,34243,C1 BANK,FL,0,15,1,0,0,1,0,N,Y,50000,0,50000,40000,0
4938,HOUSTON,TX,77062,JPMORGAN CHASE BANK NATL ASSOC,IL,0,5,2,0,5,1,1,0,N,70000,0,70000,35000,0
4939,COLUMBIA,SC,29223,"BUSINESS LOAN CENTER, LLC",SC,811192,29,1,0,0,1,0,N,N,625000,0,625000,468750,0
4940,JACKSONVILLE,FL,32217,BANK OF AMERICA NATL ASSOC,FL,0,10,1,0,0,0,0,N,N,60000,0,60000,54000,1
4941,NEW YORK,NY,10017,WILSHIRE BANK,CA,445120,2,2,13,15,0,1,N,N,1000000,0,1000000,750000,0
4942,WORCESTER,MA,1610,"TD BANK, NATIONAL ASSOCIATION",MA,0,4,2,0,0,1,0,N,Y,75000,0,75000,60000,0
4943,KLAMATH FALLS,OR,97603,U.S. BANK NATIONAL ASSOCIATION,OH,811122,5,2,2,7,0,2,Y,N,73082,0,48000,24000,1
4944,GRASS VALLEY,CA,95945,WELLS FARGO BANK NATL ASSOC,SD,441210,1,1,0,0,1,0,N,N,118000,0,118000,106200,0
4945,BAKER,OR,97814,U.S. BANK NATIONAL ASSOCIATION,OH,0,4,2,0,0,1,0,N,N,129000,0,129000,116100,0
4946,NEWBURGH,NY,12550,BANK OF AMERICA NATL ASSOC,RI,541519,1,1,3,4,1,1,T,N,87272,0,30000,15000,1
4947,GREEN BAY,WI,54302,BAYLAKE BANK,WI,423120,19,1,0,19,1,1,0,N,280000,0,280000,210000,0
4948,ESCONDIDO,CA,92027,"CITIBANK, N.A.",SD,448210,3,1,0,3,1,1,0,N,25000,0,25000,12500,0
4949,SUN PRAIRIE,WI,53590,ASSOCIATED BANK NATL ASSOC,WI,531390,1,1,0,1,1,1,0,N,50000,0,50000,25000,0
4950,SYOSSET,NY,11791,LONG ISLAND DEVEL CORP,NY,0,79,1,22,79,1,0,N,N,750000,0,750000,750000,0
4951,RAMSEY,NJ,7446,JPMORGAN CHASE BANK NATL ASSOC,IL,0,12,1,0,0,1,0,N,N,680000,0,680000,510000,0
4952,HOUSTON,TX,77088,BBCN BANK,CA,333319,1,1,10,1,1,1,0,N,10000,0,10000,8500,0
4953,MANASQUAN,NJ,8736,BANK OF AMERICA NATL ASSOC,NC,621310,7,2,0,7,0,1,Y,N,35000,0,17500,8750,0
4954,ELGIN,SC,29045,FIRST CIT. BK & TR COMPANY INC,SC,624410,1,2,0,0,1,0,N,N,129704,0,129704,103763,0
4955,WOODBRIDGE,VA,22193,GE CAP. SMALL BUS. FINAN CORP,TX,0,4,1,1,4,1,1,0,N,100000,0,100000,80000,0
4956,COLLIERVILLE,TN,38017,BANKTENNESSEE,TN,0,1,2,0,0,1,0,N,Y,40000,0,40000,32000,0
4957,ORLANDO,FL,32824,BBCN BANK,CA,722110,1,1,1,1,1,0,0,N,5000,0,5000,4250,1
4958,PLANO,TX,75074,BANK OF AMERICA NATL ASSOC,NC,812910,1,1,0,1,1,1,Y,N,11980,0,10000,5000,0
4959,OKLAHOMA CITY,OK,73170,"BANK SNB, NATIONAL ASSOCIATION",OK,422990,2,2,2,0,1,1,Y,N,75000,0,75000,37500,0
4960,BROOKLYN,NY,11201,"CITIBANK, N.A.",NY,492110,225,1,0,0,1,0,N,N,405000,0,540000,439560,0
4961,PATTERSON,CA,95363,JPMORGAN CHASE BANK NATL ASSOC,IL,484110,1,2,1,0,0,1,N,N,25700,0,25700,12850,0
4962,KENNEWICK,WA,99336,AMERICANWEST BANK,WA,541330,30,1,0,0,1,0,Y,N,324000,0,200000,150000,0
4963,FAYETTEVILLE,AR,72704,BANCORPSOUTH BANK,AR,0,17,1,0,0,1,0,N,Y,50000,0,50000,45000,0
4964,TUCSON,AZ,85712,BUSINESS DEVEL FINAN CORP,AZ,451140,13,1,5,8,0,0,N,N,191000,0,191000,191000,0
4965,NASHVILLE,TN,37206,BANK OF AMERICA NATL ASSOC,NC,236118,1,2,0,0,1,1,Y,N,12796,0,10000,5000,0
